trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,31,112,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.27426201851580967,1,valid_win,505.4774632999997,53,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,32,113,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.11057025324619407,0,invalid_lose,509.3589164999994,53,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,33,114,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.007154769322092025,1,invalid_win,513.8580504000001,54,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,34,115,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.1484045984990755,1,invalid_win,517.7554220000002,55,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,35,116,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.729185677090644,1,valid_win,521.6042584999996,56,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,36,117,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8733653519496066,0,valid_lose,525.6210173,56,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,37,118,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.6665570197567828,0,valid_lose,529.5183051000004,56,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,38,119,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.0030957130752320428,0,invalid_lose,533.7511852999996,56,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,39,120,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.8007589123393346,1,valid_win,538.4333557999998,57,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,630.643237799999,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,632.3055196999994,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,633.2566465999989,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,634.0228716999991,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,False,40,121,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.13923213257061173,1,invalid_win,548.2796598000004,58,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,41,122,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.14548380014499318,0,invalid_lose,552.778240900001,58,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,42,123,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7803791427407352,0,valid_lose,556.9257316000003,58,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,43,124,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.4242863369568046,0,valid_lose,561.5908254000005,58,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,44,125,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.19382234739388238,0,invalid_lose,566.3724978999999,58,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,45,126,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6401287620521421,1,valid_win,571.4872849999992,59,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,46,127,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.11039831113684384,1,invalid_win,576.6692927000004,60,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,47,128,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6006837132366035,1,valid_win,581.8012632000009,61,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,48,129,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.26139902706253304,1,valid_win,588.1336778999994,62,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,49,130,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9951006666599315,0,valid_lose,593.8480006999998,62,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,False,50,131,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.17413830629593208,0,invalid_lose,597.6277344000009,62,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,False,51,132,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.4898685468915368,1,valid_win,601.3276384000001,63,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,False,52,133,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8587786965000744,1,valid_win,605.1254793000007,64,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,False,53,134,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.18253544314786585,1,invalid_win,609.9757401999996,65,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,False,54,135,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.24417845774579194,1,invalid_win,614.7563073000001,66,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,False,55,136,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9770692421094401,0,valid_lose,619.8385271000006,66,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,False,56,137,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.43888469347725656,0,valid_lose,623.6372869999996,66,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,False,57,138,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.8668754600607215,0,valid_lose,627.6023394000003,66,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,False,58,139,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7668214694776239,1,valid_win,632.9675473000007,67,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,False,59,140,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9910274610924489,0,valid_lose,637.0666514000004,67,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp1.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,729.2473805999998,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,730.8137440999999,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp3.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,731.3799079,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,732.4278479999994,None,None,[],,,,,,,sub_680,2024-12-15_12h49.04.437,Reversal,2023.1.3,59.952002426268514,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,68,38,30,270.14943139999923,1,,,,,,,
