trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,trial.stopped,feedback_preparation.started,feedback_preparation.stopped,feedback.started,feedback.stopped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,462.6315212000627,,,,,,,,,,,,462.49324770015664,462.4938915001694,462.4939203001559,False,466.16264840005897,466.16308309999295,466.7770991001744,466.7771229001228,468.5749900001101,62,63,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.08881521324182828,0,invalid_lose,380.5838831998408,37,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,468.719677900197,,,,,,,,,,,,468.575672800187,468.5764038001653,468.5764366001822,False,470.4951760000549,470.49549930007197,471.11091130017303,471.11095290002413,472.90796960005537,63,64,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.24916180358303086,1,invalid_win,384.9163050998468,38,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,473.044070500182,,,,,,,,,,,,472.90848890016787,472.9091265001334,472.90915330010466,False,474.44452690007165,474.4448742000386,475.0593293001875,475.05935170012526,476.85728000011295,64,65,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.36101614607410926,1,valid_win,388.8656800999306,39,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,476.97914760001004,,,,,,,,,,,,476.85781430010684,476.85848000016995,476.8585088001564,False,478.64428250002675,478.6448366001714,479.2592226001434,479.25924320006743,481.0569874001667,65,66,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8759785359812791,0,valid_lose,393.0656294999644,39,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,481.20250730006956,,,,,,,,,,,,481.0576838001143,481.0586194000207,481.05865550017916,False,482.6767957000993,482.67714769998565,483.291747600073,483.29176950012334,485.08969669998623,66,67,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.22812706964007556,1,invalid_win,397.0979524999857,40,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,485.2242190001998,,,,,,,,,,,,485.0903964000754,485.0911869001575,485.0912228000816,False,487.12551450007595,487.12574820010923,487.74118040013127,487.7411951001268,489.54025050019845,67,68,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.6256785868466931,0,valid_lose,401.5465613999404,40,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,489.6950696001295,,,,,,,,,,,,489.5412905002013,489.54245449998416,489.5425092000514,False,490.95923570008017,490.95959410001524,491.57455260003917,491.5745906000957,493.3720925000962,68,69,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9275328623831692,1,valid_win,405.3803985998966,41,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,493.497294700006,,,,,,,,,,,,493.372723700013,493.37355700018816,493.3735889000818,False,497.7926034000702,497.793011700036,498.40647680009715,498.406498500146,500.2047944001388,69,70,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6844208245436849,1,valid_win,412.21381439990364,42,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,500.3511230000295,,,,,,,,,,,,500.20570960012265,500.2068127000239,500.2068608000409,False,502.44159060018137,502.4420388001017,503.05572409997694,503.05574070010334,504.85395360016264,70,71,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9014728406078045,1,valid_win,416.86283939983696,43,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,504.9841843000613,,,,,,,,,,,,504.8544316000771,504.8550028000027,504.85502750007436,False,506.4240473001264,506.42449920019135,507.0387964001857,507.03882180014625,508.8373680000659,71,72,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6926162033343178,1,valid_win,420.845299199922,44,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,508.9913989000488,,,,,,,,,,,,508.8384037001524,508.8396485999692,508.83970290003344,False,510.3400277001783,510.3404052001424,510.95493860007264,510.95496030012146,512.7532724000048,72,73,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.4697731559194045,0,valid_lose,424.7612094997894,44,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,512.8911656001583,,,,,,,,,,,,512.7541765000205,512.7553525001276,512.7554035000503,False,514.373619900085,514.3740731000435,514.9877874001395,514.9878088000696,516.7856096001342,73,74,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7781000183283293,0,valid_lose,428.7948721998837,44,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,516.9238844001666,,,,,,,,,,,,516.7862730000634,516.7870849000756,516.7871201001108,False,518.2561476000119,518.2565661000554,518.8706651001703,518.8706784001552,520.669301800197,74,75,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.283087750542652,0,valid_lose,432.67736189998686,44,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,520.8096078000963,,,,,,,,,,,,520.6701214001514,520.6710237001535,520.6710662001278,False,522.3397776000202,522.3403640000615,522.9531064000912,522.9531202001963,524.7514016001951,75,76,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.4088887328861778,0,valid_lose,436.76115639996715,44,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,524.8900188000407,,,,,,,,,,,,524.7520261001773,524.7527297001798,524.7527624000795,False,526.5054312001448,526.5061874000821,527.1196648001205,527.1196944001131,528.9174760000315,76,77,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.3211300528618789,1,valid_win,440.9269656999968,45,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,529.0622575001325,,,,,,,,,,,,528.9180782001931,528.9187150001526,528.9187455000356,False,533.2870959001593,533.2874512001872,533.9019212001003,533.9019373999909,535.7004704000428,77,78,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.4755592279552293,0,valid_lose,447.7082562998403,45,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,535.8528225000482,,,,,,,,,,,,535.7014564999845,535.7026146000717,535.7026695001405,False,537.5534914999735,537.5538910999894,538.1682391001377,538.1682749001775,539.9663250001613,78,79,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.18977200866557242,0,invalid_lose,451.9746938999742,45,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,540.1066301001702,,,,,,,,,,,,539.9674245000351,539.968764499994,539.9688221001998,False,541.6362513001077,541.6366832000203,542.251348100137,542.2513800000306,544.0487230999861,79,80,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.0017089106594406767,1,invalid_win,456.0574845999945,46,,,,,,,,,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,544.1343384000938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0645655000117,544.1343384000938,546.7862764000893,93.0,93.0,1.7055806999560446,"[(93.0, 1.7055806999560446)]",,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,546.848079000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.786862900015,546.848079000134,549.0529227000661,,95.0,1.2739091000985354,"[(95.0, 1.2739091000985354)]",95.0,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,549.1149908001535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.053409300046,549.1149908001535,551.386659400072,,13.0,1.3241529997903854,"[(13.0, 1.3241529997903854)]",,13.0,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,551.4499252000824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.387185400119,551.4499252000824,553.35283850017,,76.0,1.0205352001357824,"[(76.0, 1.0205352001357824)]",,,76.0,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,553.6257952000014,,,,,,,,,,,,,,553.3625955001917,True,553.4372809000779,553.4372946000658,553.4527607001364,553.4527751000132,553.4726592001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3616253000218,553.3625728001352,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,553.6257952000014,,,,,,,,,,,,,,553.4731616000645,False,555.3847123000305,555.3852946001571,555.9989169000182,555.9989312000107,557.7972860999871,0,81,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.789106262269929,0,valid_lose,469.8060873998329,46,,,,,,,,,,,553.4729122000281,553.4731507000979,467.9675543999765,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,557.9321290000807,,,,,,,,,,,,,,557.7987216000911,False,559.2340442000423,559.2344865000341,559.848885100102,559.8489132001996,561.6465299001429,1,82,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7176022718556537,0,valid_lose,473.6552845998667,46,,,,,,,,,,,557.7979330001399,557.7986870000605,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,561.7859369001817,,,,,,,,,,,,,,561.6478838000912,False,563.6003700001165,563.6008395000827,564.2145073001739,564.2145216001663,566.0128948001657,2,83,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.0501676367234174,0,invalid_lose,478.02164079993963,46,,,,,,,,,,,561.6470914999954,561.6478505001869,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,566.1525795001071,,,,,,,,,,,,,,566.0143565000035,False,569.0830691000447,569.0834488000255,569.6974690000061,569.6974941000808,571.4954886999913,3,84,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.05372230816900614,1,invalid_win,483.5042512998916,47,,,,,,,,,,,566.0136164000724,566.0143185001798,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,571.6437278001104,,,,,,,,,,,,,,571.4969097001012,False,573.3823506999761,573.382790400181,573.9968771000858,573.9969023000449,575.7945458001923,4,85,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.29043926522067465,0,valid_lose,487.80359189980663,47,,,,,,,,,,,571.4961086001713,571.4968747000676,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,575.927061600145,,,,,,,,,,,,,,575.7955539000686,False,577.2648343001492,577.265273099998,577.8801304001827,577.8801703001373,579.6777795001399,5,86,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8986694654735444,0,valid_lose,491.68607419985346,47,,,,,,,,,,,575.7949763999786,575.7955296,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,579.8227054001763,,,,,,,,,,,,,,579.6795993000269,False,581.2978574000299,581.2982660999987,581.9126346001867,581.9126792000607,583.7108114999719,6,87,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.1431279795464362,0,invalid_lose,495.7190681998618,47,,,,,,,,,,,579.678590600146,579.6795362001285,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,583.846695800079,,,,,,,,,,,,,,583.7130377001595,False,585.4139531000983,585.4143154001795,586.0288653001189,586.0288850001525,587.8262616000138,7,88,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.2643303109676789,1,valid_win,499.8351200998295,48,,,,,,,,,,,583.7118210000917,583.7129781001713,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,587.9804664000403,,,,,,,,,,,,,,587.8270257001277,False,590.9135983001906,590.9140888000838,591.5280948001891,591.5281261000782,593.3264591000043,8,89,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.4085073097564611,0,valid_lose,505.3348862999119,48,,,,,,,,,,,587.8265967001207,587.8270084999967,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,593.4670774000697,,,,,,,,,,,,,,593.3278753000777,False,595.0121128000319,595.0124870000873,595.6274970001541,595.6275202999823,597.4252226999961,9,90,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9680605393027807,1,valid_win,509.4332888999488,49,,,,,,,,,,,593.3271043000277,593.3278398001567,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,597.5520980001893,,,,,,,,,,,,,,597.426280700136,False,601.2117031000089,601.2120827999897,601.8273422999773,601.8273740999866,603.6247442001477,10,91,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6291955258144669,1,valid_win,515.6328859999776,50,,,,,,,,,,,597.4256767001934,597.4262546000537,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,603.7660260000266,,,,,,,,,,,,,,603.6262551001273,False,607.044819300063,607.0451658000238,607.659512600163,607.659545800183,609.4573065000586,11,92,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.3539224629865776,0,valid_lose,521.4659715997986,50,,,,,,,,,,,603.625414500013,603.6262168001849,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,609.591549300123,,,,,,,,,,,,,,609.4586820001714,False,611.32761700009,611.328033800004,611.9421133999713,611.9421503001358,613.7404793000314,12,93,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.6835970420601046,0,valid_lose,525.7488347999752,50,,,,,,,,,,,609.4579158001579,609.4586469000205,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,613.8831727001816,,,,,,,,,,,,,,613.7420491001103,False,615.2602325000335,615.260651800083,615.8747284000274,615.8747543999925,617.6727901999839,13,94,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.07696123112545139,0,invalid_lose,529.6814537998289,50,,,,,,,,,,,613.7412119000219,613.7420092001557,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,617.7949252000544,,,,,,,,,,,,,,617.6739142001607,False,619.9095719000325,619.9099714001641,620.5240693001542,620.5240828001406,622.3221935001202,14,95,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.0768089447481255,1,invalid_win,534.3307736997958,51,,,,,,,,,,,617.6732990001328,617.6738830001559,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,622.455520800082,,,,,,,,,,,,,,622.3233741000295,False,625.2087462001946,625.209118800005,625.8241810000036,625.8242436000146,627.6215403000824,15,96,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8090078780778701,1,valid_win,539.6299225999974,52,,,,,,,,,,,622.3227099000942,622.3233455000445,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,627.7507019999903,,,,,,,,,,,,,,627.6227089001331,False,629.3919481001794,629.3923635000829,630.0065306001343,630.0065649000462,631.8044455000199,16,97,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.16476631895374394,0,invalid_lose,543.8131653999444,52,,,,,,,,,,,627.622018400114,627.6226820000447,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,631.9411716000177,,,,,,,,,,,,,,631.8059984000865,False,633.575389200123,633.5760305000003,634.1895864000544,634.1896063000895,635.9871400999837,17,98,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.4541042687392677,0,valid_lose,547.9968170998618,52,,,,,,,,,,,631.8050361999776,631.8059634000529,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,636.1255725000519,,,,,,,,,,,,,,635.9883834000211,False,637.5738374001812,637.5742517001927,638.1886849000584,638.1887097000144,639.9868674001191,18,99,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.7478700011856454,1,valid_win,551.9950527998153,53,,,,,,,,,,,635.987656300189,635.9883550000377,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,640.1281818000134,,,,,,,,,,,,,,639.9881655001082,False,641.7901388001628,641.7904823001008,642.4047317001969,642.4047479000874,644.2035752001684,19,100,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5110610833054211,1,valid_win,556.2112868998665,54,,,,,,,,,,,639.9874640000053,639.9881339999847,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
