trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7609835254124405,1,valid_win,319.94351860007737,42,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4105352958339826,1,valid_win,323.9607960000867,43,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.28299001029827087,1,valid_win,328.21064140007365,44,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7008671507675258,1,valid_win,332.32713840005454,45,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,5.816814000019804,"[(11.0, 4.433246299973689), (17.0, 5.816814000019804)]",409.1269246999873,None,,,17.0,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,2.3023304000962526,"[(85.0, 2.3023304000962526)]",416.19041859998833,None,,,,85.0,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.7339480000082403,"[(19.0, 1.7339480000082403)]",419.52616020001005,None,19.0,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,3.1516075000399724,"[(82.0, 3.1516075000399724)]",422.22297199990135,None,,82.0,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,0,61,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4374169207819336,1,valid_win,356.2263649000088,46,,,,,,,,,,352.10276080004405,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,1,62,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.9021778587586049,0,valid_lose,360.94322140002623,46,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,2,63,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4035379908827119,1,valid_win,365.3435547000263,47,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,3,64,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.3794638205137675,0,valid_lose,373.00987130007707,47,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,4,65,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.1647363512767812,0,invalid_lose,378.7759298000019,47,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,5,66,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.4576336842980848,1,valid_win,384.3092243000865,48,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,6,67,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.8776033162948969,0,valid_lose,389.3927976000123,48,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,7,68,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.7772033185999764,1,valid_win,394.25929750001524,49,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,8,69,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8544688936018424,1,valid_win,399.0424304000335,50,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,9,70,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.20082775801314579,0,invalid_lose,409.876056100009,50,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,10,71,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7472146282489962,1,valid_win,414.64255340001546,51,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,11,72,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.9508494712257266,0,valid_lose,419.2427461000625,51,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,12,73,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.055146725384467854,1,invalid_win,424.14182670006994,52,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,13,74,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.8014555614537772,1,valid_win,428.74237520003226,53,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,14,75,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.09238034078575741,1,invalid_win,433.7589730999898,54,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,15,76,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.6067615613121217,1,valid_win,437.9754555000691,55,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,16,77,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.31791138047515477,0,valid_lose,442.42524580005556,55,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,17,78,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.01293130647918761,1,invalid_win,446.75840150006115,56,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,18,79,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7049255254701756,1,valid_win,451.87483790004626,57,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,False,19,80,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.26711754460583403,0,valid_lose,456.9414329000283,57,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,49.0,3.348735799896531,"[(49.0, 3.348735799896531)]",533.7588039999828,None,,,49.0,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],537.8554157000035,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],538.6704969999846,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],539.5538565999595,None,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,20,81,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5882841562639631,0,valid_lose,472.6584865000332,57,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,21,82,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.44387015129645946,0,valid_lose,476.8741880999878,57,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,22,83,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3421847830005781,1,valid_win,482.14074880001135,58,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,23,84,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.4450644432492724,1,valid_win,487.30762750003487,59,,,,,,,,,,,,,,,,,,sub_699,2024-11-10_16h23.52.445,Reversal,2022.1.2,60.02397353396936,3,
