trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,total_learning_time,estimation_exp2.png,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,11,92,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.6222909088495014,0,valid_lose,427.9367464000097,54,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,12,93,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.5998895563019683,0,valid_lose,433.03501069999766,54,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,13,94,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.006324911099016672,1,invalid_win,436.9667627000017,55,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,14,95,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.717214243273151,0,valid_lose,440.8656789000088,55,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,15,96,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.9722677333997152,0,valid_lose,445.18086089999997,55,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,16,97,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.698100956060789,1,valid_win,450.09595689999696,56,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,17,98,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.7198085779095873,1,valid_win,454.01138190001075,57,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,18,99,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.1696817074136444,0,invalid_lose,458.9428706000035,57,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,False,19,100,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.91257706620313,0,valid_lose,462.8083329000074,57,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,530.7318376999901,55.0,55.0,1.291193099998054,"[(55.0, 1.291193099998054)]",,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,533.0567979999905,,63.0,1.4627325000037672,"[(58.0, 0.9955572000035318), (63.0, 1.4627325000037672)]",,,,63.0,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,535.9074713000009,,39.0,0.9284578999941004,"[(39.0, 0.9284578999941004)]",39.0,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,537.7231257999956,,31.0,0.8778733000071952,"[(31.0, 0.8778733000071952)]",,31.0,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,20,101,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8011186633644659,0,valid_lose,476.3533968999982,57,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,21,102,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.06654106129932202,0,invalid_lose,480.2219407000084,57,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,22,103,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.06838181645892316,0,invalid_lose,484.084105300004,57,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,23,104,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.7775816911047738,1,valid_win,493.7336165000015,58,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,24,105,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5455755295262735,1,valid_win,497.7344740999979,59,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,25,106,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.5883629693504263,0,valid_lose,501.5151714000094,59,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,26,107,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6450648306605551,1,valid_win,504.746948400003,60,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,27,108,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.19398408689597324,1,invalid_win,507.7287435000035,61,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,28,109,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.661473295905691,1,valid_win,510.6778434000007,62,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,29,110,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.5314063716524748,1,valid_win,513.6441739000002,63,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,30,111,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.39043700992658303,0,valid_lose,516.6450467000104,63,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,31,112,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.13447544247042242,1,invalid_win,519.6085348000051,64,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,32,113,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.04198239158061967,0,invalid_lose,523.9397271000053,64,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,33,114,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.2764053467901392,0,valid_lose,527.351508599997,64,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,34,115,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.007851803310293781,1,invalid_win,530.299317500001,65,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,35,116,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.12750736473627733,0,invalid_lose,533.2968679000041,65,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,36,117,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8311006123196166,1,valid_win,536.3027448000066,66,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,37,118,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.24322750588870679,0,invalid_lose,539.4777861000039,66,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,38,119,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8487633445646869,0,valid_lose,542.5602423000091,66,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,False,39,120,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.23030669955143368,1,invalid_win,546.2924105999991,67,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,614.2134588000044,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,617.2092640999908,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,618.2085441999952,,50.0,2.684992099995725,"[(50.0, 2.684992099995725)]",50.0,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,621.7765440999938,,None,None,[],,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,40,121,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.017956195532203623,0,invalid_lose,558.7743552000029,67,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,41,122,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.5261193237904124,0,valid_lose,561.821618300004,67,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,42,123,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.2668909567112946,1,valid_win,564.8933341000084,68,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,43,124,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.5391764457228319,1,valid_win,568.4227231999976,69,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,44,125,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.48651839812770437,0,valid_lose,572.0869329999987,69,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,45,126,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.2935367529828037,0,valid_lose,575.0328919000021,69,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,46,127,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.22593606123345833,1,invalid_win,577.9983727000072,70,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,47,128,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.28694291405637906,1,valid_win,582.0811185000057,71,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,48,129,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.12314797739091499,0,invalid_lose,585.19613940001,71,,,,,,,,,,,,,,,sub_961,2025-03-24_14h41.31.860,Reversal,2023.1.3,60.00211207645714,1,
