trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,trial.stopped,feedback_preparation.started,feedback_preparation.stopped,feedback.started,feedback.stopped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,251.23371260000022,,,,,,,,,,,,251.08856379999997,251.08956050000052,251.08960360000037,False,252.87588219999998,252.87660649999998,253.4894557000007,253.48948700000074,255.28745680000065,33,34,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.39719145474957607,1,valid_win,198.9571253999993,20,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,255.4523577,,,,,,,,,,,,255.2883395000008,255.28935440000078,255.28940290000082,False,257.0241622000003,257.0246579000004,257.6395459000005,257.6395867000001,259.4372577000004,34,35,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6880461983052607,1,valid_win,203.10519309999927,21,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,259.59826950000024,,,,,,,,,,,,259.4382587,259.4393920000002,259.43944790000023,False,261.1910176000001,261.1915576000001,261.80545040000015,261.80549580000024,263.6035279000007,35,36,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.14554260009659847,0,invalid_lose,207.27207569999973,21,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,263.75327670000024,,,,,,,,,,,,263.60454890000074,263.60568130000047,263.6057369,False,265.47324520000075,265.47379,266.08786260000034,266.08788770000046,267.8859009000007,36,37,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4544736717143997,1,valid_win,211.55431919999955,22,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,268.0432567000007,,,,,,,,,,,,267.88677180000013,267.8877826000007,267.88783030000013,False,269.5234315000007,269.5242255000003,270.13734170000043,270.13736700000027,271.93544080000083,37,38,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.24042074779843725,0,invalid_lose,215.60474319999958,22,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,272.0758201000008,,,,,,,,,,,,271.9364149000003,271.9375720000007,271.9376282000003,False,273.5215723000001,273.52194959999997,274.1366424000007,274.1366680000001,275.9347107000003,38,39,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6569486309742208,1,valid_win,219.60248649999994,23,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,276.07665500000076,,,,,,,,,,,,275.9355877000007,275.9365735000001,275.93664609999996,False,277.87104550000004,277.87147730000015,278.4867068000003,278.48675360000016,280.2846259000007,39,40,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.628049472388598,1,valid_win,223.95201259999976,24,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,280.3878658000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.31392850000066,280.3878658000003,284.4882935000005,50.0,50.0,3.076270200000181,"[(50.0, 0.029891700000007404), (50.0, 3.076270200000181)]",,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,284.55973130000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.48900649999996,284.55973130000075,284.9737588000007,,None,None,[],,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,285.0458142000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.97445250000055,285.0458142000007,288.2409503000008,,48.0,2.0844939999997223,"[(48.0, 2.0844939999997223)]",,48.0,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,288.3101609000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.2418453,288.3101609000005,290.2057581000008,,None,None,[],,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,290.4608291000004,,,,,,,,,,,,290.21768520000023,290.2185993000003,290.2186186000008,True,290.29323470000054,290.2932501000005,290.3076980000005,290.30771520000053,290.3258472000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,290.4608291000004,,,,,,,,,,,,290.326094,290.32639330000075,290.3264054000001,False,292.2703173,292.27102940000077,292.88450340000054,292.88455050000084,294.6820535000006,40,41,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.18153367619703265,0,invalid_lose,238.35154859999966,24,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,294.82635130000017,,,,,,,,,,,,294.6826621,294.68342960000064,294.68346570000085,False,296.51903240000047,296.51956300000074,297.1340450000007,297.13408849999996,298.93181150000055,41,42,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.30198577032378837,1,valid_win,242.60009229999923,25,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,299.0798878000005,,,,,,,,,,,,298.9326662000003,298.9336381000003,298.9336856,False,300.76857220000056,300.76907890000075,301.3842831000002,301.3843123000006,303.18083520000073,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4396479132392872,1,valid_win,246.8495929999999,26,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,303.32099689999995,,,,,,,,,,,,303.18135410000014,303.1819813000002,303.1820097,False,305.2182969000005,305.2187216000002,305.8333766000005,305.8334186000002,307.6309424000001,43,44,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4108319470638112,1,valid_win,251.29925569999978,27,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,307.7801692000003,,,,,,,,,,,,307.6319962000007,307.6331792000001,307.6332344000002,False,309.65151010000045,309.65224620000026,310.2670665000005,310.26711539999997,312.063435,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.10693785018332791,0,invalid_lose,255.7327654999999,27,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,312.20821950000027,,,,,,,,,,,,312.0643305000003,312.06555730000036,312.0656082000005,False,313.5676964000004,313.5683377000005,314.1816826000004,314.1817269000003,315.97982930000035,45,46,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.20319916535793958,0,invalid_lose,259.6488608999998,27,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,316.1366009000003,,,,,,,,,,,,315.98081060000004,315.9821028000006,315.98215849999997,False,318.26621539999996,318.26664400000027,318.88207350000084,318.88211780000074,320.6794314000008,46,47,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.11383844802382681,0,invalid_lose,264.3471794999996,27,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,320.8359506000006,,,,,,,,,,,,320.6803428000003,320.6814077000008,320.68145710000044,False,322.1006393000007,322.1015939000008,322.71394469999996,322.71399100000053,324.5117362000001,47,48,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9760182671685049,1,valid_win,268.18210739999995,28,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,324.6517244000006,,,,,,,,,,,,324.5126340000006,324.5136999000006,324.51377540000067,False,326.8484281000001,326.84907920000023,327.46305610000036,327.46307700000034,329.2617889000003,48,49,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.3983867943851993,0,valid_lose,272.9296016999997,28,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,329.40994730000057,,,,,,,,,,,,329.26285129999997,329.2640179,329.2640728000006,False,330.9816539000003,330.98234310000043,331.5960675000006,331.5961145000001,333.3940177000004,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.16351709352874866,1,invalid_win,277.06285429999934,29,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,333.53671310000027,,,,,,,,,,,,333.3950044000003,333.39610900000025,333.39616410000053,False,335.0140710000005,335.0144998000005,335.6290089000004,335.6290490000001,337.42703130000064,50,51,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.2636493562869925,0,valid_lose,281.0950213999995,29,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,337.5686762000005,,,,,,,,,,,,337.4280209000008,337.42916500000047,337.42921939999997,False,339.26371500000005,339.2641142000002,339.87833050000063,339.8783693000005,341.67616870000074,51,52,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.027346445996057844,0,invalid_lose,285.3446543,29,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,341.83661890000076,,,,,,,,,,,,341.6770426000003,341.6780709000004,341.6781202000002,False,344.64782490000016,344.64874640000016,345.2611336,345.2611762000006,347.0592708000004,52,53,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.6815954907606862,1,valid_win,290.72925469999973,30,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,347.2118956000004,,,,,,,,,,,,347.0602959000007,347.0615624000002,347.0616204000007,False,348.47917850000067,348.4796812000004,349.0938603000004,349.09388520000084,350.8918297,53,54,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5457427074733225,1,valid_win,294.56021299999975,31,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,351.0642374000008,,,,,,,,,,,,350.89283950000026,350.89394960000027,350.89400430000023,False,353.34596990000045,353.3466662000001,353.95977029999995,353.95981050000046,355.75796290000017,54,55,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.743993989794999,1,valid_win,299.4271853,32,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,355.9060810000001,,,,,,,,,,,,355.7589874000005,355.7601344000004,355.76019050000014,False,357.66098950000014,357.6614681000001,358.27663440000015,358.2766781,360.0741014000005,55,56,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6193555953634271,1,valid_win,303.7419997999996,33,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,360.22627100000045,,,,,,,,,,,,360.0749587,360.0759775000006,360.07602660000066,False,361.5600050000003,361.5602948000005,362.17541810000057,362.17545900000005,363.9735887000006,56,57,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.7217340458707048,1,valid_win,307.64083589999973,34,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,364.11297710000053,,,,,,,,,,,,363.9745608000003,363.97570630000064,363.97576019999997,False,365.7288242000004,365.7296511000004,366.34160599999996,366.34163660000013,368.13955890000034,57,58,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.21327584695127855,0,invalid_lose,311.81016649999947,34,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,368.3070851000002,,,,,,,,,,,,368.1404332000002,368.1414199000001,368.1414897000004,False,369.85978420000083,369.86037660000056,370.4745967000008,370.47463640000024,372.2725280000004,58,59,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.37124477761356833,1,valid_win,315.9409044999993,35,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,372.4158430000007,,,,,,,,,,,,372.27349700000013,372.27460599999995,372.27466000000004,False,374.8766052000001,374.87724049999997,375.4909559000007,375.49100350000026,377.28848760000074,59,60,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4903517414664118,1,valid_win,320.95776359999945,36,,,,,,,,,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,377.39139820000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.31719410000005,377.39139820000037,382.61204799999996,55.0,55.0,3.8423430000002554,"[(55.0, 3.8423430000002554)]",,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,382.6851669000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6132277000006,382.6851669000007,385.85860740000044,,42.0,2.3936496999995143,"[(42.0, 2.3936496999995143)]",42.0,,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,385.92312740000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8591483,385.92312740000034,392.1175722000007,,60.0,3.0052787000004173,"[(60.0, 3.0052787000004173)]",,60.0,,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,392.19862530000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.1185228000004,392.19862530000046,396.09355760000017,,44.0,3.0654620000004797,"[(61.0, 0.8414363000001686), (44.0, 3.0654620000004797)]",,,44.0,,,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,396.3679280000006,,,,,,,,,,,,,,396.1103561,True,396.18510590000005,396.18512720000035,396.1993669000003,396.1994029000007,396.21774490000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.10929620000024,396.1103307000003,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,396.3679280000006,,,,,,,,,,,,,,396.2182586000008,False,398.25645820000045,398.2569960000001,398.87081620000026,398.8708419000004,400.66866410000057,0,61,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.20682243010014634,1,invalid_win,344.3375155999993,37,,,,,,,,,,,396.21798220000073,396.2182459000005,342.37065559999974,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,400.81833200000074,,,,,,,,,,,,,,400.6706008000001,False,402.4400819000002,402.44118440000057,403.0540591000008,403.05410740000025,404.85116350000044,1,62,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.33171976589349983,1,valid_win,348.5216757999997,38,,,,,,,,,,,400.66955700000017,400.6705501000006,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,404.9841531000002,,,,,,,,,,,,,,404.85198630000014,False,406.6717073,406.67222650000076,407.28659660000085,407.2866345000002,409.0838809000006,2,63,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.004694506162460477,1,invalid_win,352.75275559999955,39,,,,,,,,,,,404.85152910000033,404.85196650000034,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,409.2306511000006,,,,,,,,,,,,,,409.0851177000004,False,410.8883487000003,410.8888676000006,411.5028359000007,411.50287580000077,413.29981060000046,3,64,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.01962502217300144,0,invalid_lose,356.9693972999994,39,,,,,,,,,,,409.0844517000005,409.0850667000004,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,413.4411647000006,,,,,,,,,,,,,,413.3010013000003,False,414.88817630000085,414.8888850000003,415.50151540000024,415.50153950000004,417.3002116000007,4,65,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.4095833447214099,0,valid_lose,360.96940409999934,39,,,,,,,,,,,413.3003370000006,413.30097060000026,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,417.4491981000001,,,,,,,,,,,,,,417.3024079000006,False,418.97111700000005,418.9719145000008,419.5843696000002,419.5843941000003,421.3828590000003,5,66,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4768161614771371,1,valid_win,365.0524335,40,,,,,,,,,,,417.30120980000083,417.30235059999995,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,421.5281945000006,,,,,,,,,,,,,,421.38502100000005,False,423.1527091000007,423.15324520000013,423.7673940000004,423.7674334000003,425.5655146000008,6,67,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.6976084312450611,0,valid_lose,369.2337625,40,,,,,,,,,,,421.3838258000005,421.38496340000074,,,,,,,,sub_818,2024-12-08_11h58.41.535,Reversal,2023.2.1,59.958364911532364,2,2024-12-08 11h58.53.827061 +0200,
