trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,False,19,100,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.9303728533552196,1,valid_win,662.0069597999991,46,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,741.3353595000008,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,743.5808268000001,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,744.5961760999999,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,745.6139731999992,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,20,101,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9707625781925506,0,valid_lose,673.1201094999997,46,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,21,102,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.7564905660301676,0,valid_lose,677.1855954000002,46,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,22,103,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.20714985114055684,1,invalid_win,682.0836185999997,47,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,23,104,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.44282901265212216,0,valid_lose,687.6151504999998,47,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,24,105,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.4571936187120006,0,valid_lose,692.9464688999997,47,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,25,106,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.8936973963348408,1,valid_win,702.6688579999991,48,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,26,107,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.569733450209999,1,valid_win,709.2246613999996,49,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,27,108,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.21978926268633203,0,invalid_lose,714.6229172000003,49,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,28,109,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.014134339557180686,1,invalid_win,719.2044475000002,50,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,29,110,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.4268652398176076,0,valid_lose,724.0368966000005,50,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,30,111,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6391138766445517,0,valid_lose,731.4507572000002,50,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,31,112,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.3053733817099358,0,valid_lose,735.4153757000004,50,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,32,113,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5621505304250014,1,valid_win,739.6810537999991,51,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,33,114,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.06832982159514867,0,invalid_lose,743.8292636999995,51,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,34,115,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.3988560132423904,1,valid_win,747.9945324,52,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,35,116,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.8294819953270068,1,valid_win,752.0767741999989,53,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,36,117,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.17462555130133284,1,invalid_win,756.1755295999992,54,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,37,118,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.2132686659491161,0,invalid_lose,760.2402263000004,54,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,38,119,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.00031723582429354913,1,invalid_win,764.3059917999999,55,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,False,39,120,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.25748777567559566,1,valid_win,768.0876898999995,56,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,847.4212339000005,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,849.4438773000002,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,854.2107259999993,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,855.9757731999998,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,40,121,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7529828037639682,0,valid_lose,783.0658932000006,56,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,41,122,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.6606085499881642,1,valid_win,786.8817032000006,57,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,42,123,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.26077934751021237,1,valid_win,790.8470708000004,58,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,43,124,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.1606761404396756,1,invalid_win,794.6791020000001,59,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,44,125,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7190257317652373,1,valid_win,798.5941175999997,60,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,45,126,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.03527346839552714,0,invalid_lose,803.1591568999993,60,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,46,127,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.4584359324869932,0,valid_lose,807.2078748999993,60,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,47,128,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.977123047573474,0,valid_lose,811.0398036000006,60,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,48,129,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8665379446403789,0,valid_lose,814.8561439999994,60,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,False,49,130,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.16604090194150312,1,invalid_win,818.7206366999999,61,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,False,50,131,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.25799666342661787,0,valid_lose,822.5533171000006,61,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,False,51,132,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.8434190697966858,0,valid_lose,826.0346210999996,61,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,False,52,133,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8386584820305909,0,valid_lose,829.8832652000001,61,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,False,53,134,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.08251004637428194,0,invalid_lose,833.7652847999998,61,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,False,54,135,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9119843498710518,1,valid_win,837.5640440999996,62,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,False,55,136,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.85334381556272,1,valid_win,841.3962505,63,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,False,56,137,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7005198789969572,1,valid_win,845.2114576999993,64,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,False,57,138,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.5264052752653593,1,valid_win,849.0599875999997,65,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,False,58,139,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.005474661127849667,0,invalid_lose,853.0761557999995,65,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,False,59,140,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.9065839193475341,0,valid_lose,856.9075553000002,65,,,,,,,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp1.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,936.2411186000008,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,969.6083361000001,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp3.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,970.8009579999998,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,971.7182783999997,,None,None,[],,,,,,,sub_661,2024-07-08_11h42.24.699,Reversal,2023.1.3,59.97487052946842,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,75,45,30,347.76143930000035,1,,,,,,,
