trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,25,106,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.46101585062848216,0,valid_lose,535.7003298,55,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,26,107,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8417243955184701,0,valid_lose,539.7157096000001,55,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,27,108,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.5505482238947149,0,valid_lose,543.4997013000002,55,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,28,109,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8266494385150897,0,valid_lose,547.2972642000004,55,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,29,110,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.6206400045502868,0,valid_lose,551.2286499000002,55,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,30,111,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.40409071156456533,1,valid_win,555.1439266999996,56,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,31,112,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.4779500715782794,0,valid_lose,559.1090872000004,56,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,32,113,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5748890014936895,1,valid_win,562.8919056000004,57,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,33,114,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.37806974674325156,0,valid_lose,567.1398919000003,57,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,34,115,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6487621530507727,1,valid_win,571.0553356,58,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,35,116,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.7390397157820405,1,valid_win,575.0872901000002,59,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,36,117,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.738934905357242,0,valid_lose,579.6025250000002,59,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,37,118,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.5667917571514146,0,valid_lose,583.7839925999997,59,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,38,119,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.4143263880990482,0,valid_lose,587.5828668000004,59,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,39,120,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.3280525238152928,0,valid_lose,591.4647606999997,59,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,681.5687850999993,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,683.1659657,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,683.9673678999998,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,684.8507892999996,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,False,40,121,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.295948348718738,1,valid_win,600.2296180000003,60,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,41,122,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.38806998101862666,1,valid_win,604.5437302,61,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,42,123,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.009503023420272982,1,invalid_win,608.8593695999998,62,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,43,124,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.39746890589865835,1,valid_win,613.1078150000003,63,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,44,125,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.06664085888097138,1,invalid_win,617.0396094999996,64,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,45,126,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.7872231806955312,0,valid_lose,621.0547806000004,64,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,46,127,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9382714820686121,1,valid_win,624.9369419000004,65,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,47,128,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.3143576396512243,1,valid_win,628.9520521000004,66,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,48,129,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7243236443323574,1,valid_win,632.8008559,67,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,49,130,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.0893622511663984,1,invalid_win,637.1830857000004,68,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,False,50,131,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.3531322245493528,0,valid_lose,641.2148975,68,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,False,51,132,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.046981275799943156,1,invalid_win,645.2133477999996,69,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,False,52,133,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9612417661603521,1,valid_win,649.2954716000004,70,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,False,53,134,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.8909168068266877,0,valid_lose,653.2107157,70,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,False,54,135,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.08643116625674996,0,invalid_lose,658.9089886000002,70,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,False,55,136,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.8808666891518454,1,valid_win,662.7739426999997,71,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,False,56,137,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.6864339943490233,0,valid_lose,667.8229706000002,71,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,False,57,138,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.7532538260534402,0,valid_lose,671.8543743999999,71,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,False,58,139,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.32204438761068255,0,valid_lose,675.6867688000002,71,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,False,59,140,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.5720802944430267,1,valid_win,679.4851824999996,72,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp1.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,769.5833827999995,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,771.0357546999994,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp3.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,772.1175893,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,773.0038999999997,,None,None,[],,,,,,,,,sub_810,2024-11-24_13h45.04.422,Reversal,2023.1.3,59.983360615849456,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,59,35,24,265.9709668000005,1,,,,,,,
