trial_index,trial_image1_file,trial_image2_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,ver,date,expName,psychopyVersion,frameRate,
11,exp3.png,exp4.png,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.05597717474384556,1,invalid_win,159.01914080000006,23,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
12,exp1.png,exp2.png,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5683828442215845,1,valid_win,163.50190380000004,24,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
13,exp3.png,exp4.png,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.09295080449938498,0,invalid_lose,167.93375659999992,24,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
14,exp1.png,exp2.png,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.00013356814582110577,1,invalid_win,173.4485823,25,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
15,exp3.png,exp4.png,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.6031011623981101,1,valid_win,177.5304328000002,26,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
16,exp1.png,exp2.png,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5591776094802712,1,valid_win,182.07862590000013,27,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
17,exp3.png,exp4.png,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.32581412195682813,1,valid_win,186.8759126,28,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
18,exp1.png,exp2.png,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.11460499833505244,0,invalid_lose,191.45766460000004,28,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
19,exp3.png,exp4.png,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.18759770277980936,1,invalid_win,198.19000200000028,29,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
20,exp1.png,exp2.png,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5823094381437751,1,valid_win,202.57163390000005,30,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,83,4,88,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
0,exp1.png,exp2.png,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
1,exp3.png,exp4.png,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.4199071570737244,0,valid_lose,225.64771699999983,30,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
2,exp1.png,exp2.png,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8493244817857478,1,valid_win,229.89547709999988,31,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
3,exp3.png,exp4.png,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.7165993050554912,0,valid_lose,236.34213320000026,31,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
4,exp1.png,exp2.png,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8583801934747269,1,valid_win,240.49243350000006,32,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
5,exp3.png,exp4.png,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.5802715453864075,0,valid_lose,245.1575038000001,32,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
6,exp1.png,exp2.png,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.03265785501276075,0,invalid_lose,249.3894961000001,32,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
7,exp3.png,exp4.png,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.6014378855240874,1,valid_win,254.15306950000013,33,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
8,exp1.png,exp2.png,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8357299326050268,1,valid_win,259.00286670000014,34,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
9,exp3.png,exp4.png,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.20344218227423005,0,invalid_lose,263.7672461000002,34,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
10,exp1.png,exp2.png,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5595480357079614,1,valid_win,269.6305688000002,35,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
11,exp3.png,exp4.png,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp4.png,exp3.png,0,4,reversed,incorrect,0.08250273636809968,1,invalid_win,274.1957262000001,36,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
12,exp1.png,exp2.png,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.583721906545477,1,valid_win,278.6123716000002,37,,,,,,,,,,,,,s_039,4,2021_Jan_10_1046,Reversal,3.2.4,59.962679228400674,
