trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,trial.stopped,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,feedback_preparation.started,feedback_preparation.stopped,score,feedback.started,feedback.stopped,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,estimation_exp2.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,360.9266821000001,,,,,,,,,,,,360.7927765000004,360.7930630000001,360.7930737000006,False,34,35,False,exp1.png,exp2.png,trial_left_image,362.9958150000002,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.14148921318139607,0,invalid_lose,263.281935,362.99606829999993,363.61079990000053,13,363.61081319999994,365.40876800000024,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,365.55405430000064,,,,,,,,,,,,365.40903740000067,365.40939210000033,365.4094094000002,False,35,36,True,exp4.png,exp3.png,trial_right_image,367.2819317000003,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5392808697261056,1,valid_win,267.56810270000005,367.28224899999987,367.8942420000003,14,367.8942554000005,369.69164570000066,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,369.81417800000054,,,,,,,,,,,,369.69192530000055,369.6923821999999,369.69239520000065,False,36,37,False,exp1.png,exp2.png,trial_right_image,372.86099509999985,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.3212747184977939,0,valid_lose,273.14706169999954,372.8611920000003,373.4769516000006,14,373.4769643999998,375.2741286999999,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,375.40815329999987,,,,,,,,,,,,375.27439090000007,375.2748876000005,375.2749021999998,False,37,38,True,exp4.png,exp3.png,trial_right_image,377.0612420000007,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6261838605251913,1,valid_win,277.3473219999996,377.06145240000023,377.6759726,15,377.67598499999986,379.4737630999998,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,379.61280650000026,,,,,,,,,,,,379.47408630000064,379.4746318000007,379.4746495999998,False,38,39,False,exp1.png,exp2.png,trial_left_image,383.3764196000002,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4544591140877715,1,valid_win,283.6624824999999,383.376612,383.9916981000006,16,383.9917123000005,385.78936990000057,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,385.93303540000034,,,,,,,,,,,,385.7896545000003,385.7899989000007,385.7900123999998,False,39,40,True,exp4.png,exp3.png,trial_right_image,388.67626819999987,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7353921943210303,1,valid_win,288.96234579999964,388.6764758999998,389.2915909000003,17,389.2916316000001,391.0887633000002,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,391.2733795000004,,,,,,,,,,,,391.0890113000005,391.08932970000023,391.08934210000007,True,,,,,,,391.1584606000006,,,,,,,,,,,,,,391.15847530000065,391.1737658000002,,391.17378069999995,391.1919310000003,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,391.2733795000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.1997332000001,391.2733795000004,396.4092178000001,100.0,100.0,3.550046199999997,"[(100.0, 3.550046199999997)]",,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,396.4666885000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.40975230000004,396.4666885000006,402.7082515000002,,100.0,5.0415632000003825,"[(100.0, 5.0415632000003825)]",,,100.0,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,402.7644596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.7086167000007,402.7644596,407.8086129000003,,100.0,2.096451999999772,"[(100.0, 2.096451999999772)]",100.0,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,407.8742309999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.8092256,407.8742309999998,411.2584856000003,,100.0,2.202885500000775,"[(100.0, 2.202885500000775)]",,100.0,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,411.4378439000002,,,,,,,,,,,,411.2678630999999,411.26850809999996,411.2685485000002,False,40,41,False,exp1.png,exp2.png,trial_left_image,415.1558057000002,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6357402394456891,1,valid_win,315.44194139999945,415.1560773000001,415.7709112000002,18,415.7709340000001,417.56884700000046,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,417.69862009999997,,,,,,,,,,,,417.5691577000007,417.56962100000055,417.56963300000007,False,41,42,False,exp3.png,exp4.png,trial_right_image,419.68928380000034,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.47692773558745627,0,valid_lose,319.97542089999934,419.68956030000027,420.30444330000046,18,420.3044668000002,422.10154349999993,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,422.22272800000064,,,,,,,,,,,,422.1018253000002,422.1023146000007,422.1023302000003,False,42,43,True,exp2.png,exp1.png,trial_right_image,426.7883966999998,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9645826062018141,1,valid_win,327.0745174999993,426.7886497999998,427.4029203,19,427.4029399000001,429.2006473000001,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,429.36639000000014,,,,,,,,,,,,429.20100920000004,429.20138170000064,429.20139259999996,False,43,44,True,exp4.png,exp3.png,trial_left_image,432.2542271000002,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.05575293829607153,1,invalid_win,332.5402832,432.2544128999998,432.8694499000003,20,432.8694675000006,434.6664265999998,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,434.80182550000063,,,,,,,,,,,,434.66668260000006,434.66699620000054,434.6670087000002,False,44,45,True,exp2.png,exp1.png,trial_right_image,437.33612390000053,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4469519487207593,1,valid_win,337.6221888,437.33631909999986,437.95142080000005,21,437.9514358000006,439.7492557000005,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,439.8758407000005,,,,,,,,,,,,439.7495325,439.74991839999984,439.7499329000002,False,45,46,False,exp3.png,exp4.png,trial_left_image,442.5190671999999,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6742550868437108,1,valid_win,342.80521189999945,442.51934660000006,443.13424790000045,22,443.13426119999986,444.93199150000055,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,445.05778720000035,,,,,,,,,,,,444.9322656000004,444.93263209999986,444.9326455999999,False,46,47,True,exp2.png,exp1.png,trial_right_image,447.2517521,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.8035199172961943,1,valid_win,347.53787289999946,447.25200510000013,447.8671112000002,23,447.86712650000027,449.66455170000063,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,449.78680669999994,,,,,,,,,,,,449.66482820000056,449.6651544000006,449.66516709999996,False,47,48,False,exp3.png,exp4.png,trial_left_image,452.18530499999997,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7155574701123207,1,valid_win,352.47137569999995,452.1855131000002,452.7995574000006,24,452.7995711000003,454.59719980000045,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,454.7183750000004,,,,,,,,,,,,454.59744709999995,454.5977552000004,454.59776880000027,False,48,49,True,exp2.png,exp1.png,trial_right_image,456.6504716999998,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.9746915146453106,1,valid_win,356.93655089999993,456.65068130000054,457.2658912000006,25,457.2659193999998,459.06347970000024,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,459.18424740000046,,,,,,,,,,,,459.063752,459.06411579999985,459.06412940000064,False,49,50,False,exp3.png,exp4.png,trial_left_image,461.2501621000001,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5366026516362928,1,valid_win,361.53624089999994,461.2503719000006,461.86540479999985,26,461.86542009999994,463.6628399000001,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,463.7904529000007,,,,,,,,,,,,463.6631161000005,463.6634926000006,463.6635062000005,False,50,51,True,exp2.png,exp1.png,trial_right_image,465.59918780000044,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.12298977480207185,0,invalid_lose,365.88530919999994,465.59944300000006,466.21514149999985,26,466.21515480000016,468.01231330000064,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,468.1363747000005,,,,,,,,,,,,468.0125717000001,468.0128977000004,468.0129101000002,False,51,52,False,exp3.png,exp4.png,trial_right_image,470.5152738000006,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7744174870122961,0,valid_lose,370.8013248999996,470.5154545000005,471.13137390000065,26,471.1313878000001,472.92826980000063,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,473.0458241000006,,,,,,,,,,,,472.9285101000005,472.92884349999986,472.9288555000003,False,52,53,True,exp2.png,exp1.png,trial_left_image,479.26419410000017,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7302547251162765,0,valid_lose,379.5502526,479.2643824000006,479.8798624000001,26,479.87988720000067,481.6772823000001,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,481.80755990000034,,,,,,,,,,,,481.6775582999999,481.6779440999999,481.6779581999999,False,53,54,False,exp3.png,exp4.png,trial_right_image,484.81343860000015,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.1675712325655574,1,invalid_win,385.09951999999976,484.81365430000005,485.42904550000003,27,485.4290593000005,487.22648200000003,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,487.3511417999998,,,,,,,,,,,,487.2267378000006,487.2270735000002,487.2270892000006,False,54,55,False,exp1.png,exp2.png,trial_left_image,489.8961552999999,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.233896645385947,0,invalid_lose,390.18222779999996,489.89635760000056,490.5120474000005,27,490.5120661000001,492.30920849999984,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,492.4314011000006,,,,,,,,,,,,492.3094516000001,492.30981750000046,492.309835,False,55,56,True,exp4.png,exp3.png,trial_right_image,499.4614947,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.45680056731633156,1,valid_win,399.74756609999986,499.4616956,500.07765240000026,28,500.0776801000002,501.87476380000044,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,502.0279433000005,,,,,,,,,,,,501.87504309999986,501.87545039999986,501.87546360000033,False,56,57,True,exp2.png,exp1.png,trial_right_image,504.44409760000053,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.19228025392686954,0,invalid_lose,404.73027659999934,504.44440790000044,505.06007240000054,28,505.06008569999995,506.8572713000003,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,506.9957965000003,,,,,,,,,,,,506.85752870000033,506.8578518000004,506.8578636000002,False,57,58,False,exp3.png,exp4.png,trial_left_image,509.6770621000005,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.955967465468162,1,valid_win,409.96314859999984,509.6772795000006,510.29231450000043,29,510.29232890000003,512.0900466000003,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,512.2188672000002,,,,,,,,,,,,512.0903079999998,512.0906665000002,512.0906943,False,58,59,False,exp1.png,exp2.png,trial_right_image,515.7095989,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.6998868246217199,0,valid_lose,415.99568289999934,515.7098136000004,516.3247605000006,29,516.3247746000006,518.1226477,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,518.2517091999998,,,,,,,,,,,,518.1229370000001,518.1234074000004,518.1234315000002,False,59,60,True,exp4.png,exp3.png,trial_left_image,520.958748,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.09537240443090633,1,invalid_win,421.2447953000001,520.9589249,521.5746227999998,30,521.5746371000005,523.3719947999998,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,523.5578272000002,,,,,,,,,,,,523.3722515999998,523.3726156000002,523.3726293,True,,,,,,,523.4535844000002,,,,,,,,,,,,,,523.4536001000006,523.4688603000004,,523.4688759000001,523.4869980000003,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,523.5578272000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.4921696000001,523.5578272000002,529.2585862000005,100.0,100.0,3.943387100000109,"[(100.0, 3.943387100000109)]",,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,529.3145165000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.2590614999999,529.3145165000005,533.6922500000001,,100.0,2.9614605000006122,"[(100.0, 2.9614605000006122)]",,,100.0,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,533.7647207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.6926887999998,533.7647207,543.2067076000003,,100.0,8.296166699999958,"[(100.0, 8.296166699999958)]",100.0,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,543.2643183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.2071107000002,543.2643183,546.9897439000006,,100.0,2.4263691000005565,"[(100.0, 2.4263691000005565)]",,100.0,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,547.1313872999999,,,,,,,,,,,,546.9964612000003,546.9970878000004,546.9971018000006,False,60,61,True,exp2.png,exp1.png,trial_right_image,550.1384957,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5012990039951942,1,valid_win,450.4245633999999,550.1386935,550.7536412999998,31,550.7536561000006,552.5514025000002,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,552.6740346000006,,,,,,,,,,,,552.5516695000006,552.5520580000002,552.5520725000006,False,61,62,True,exp4.png,exp3.png,trial_left_image,554.9222319,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.2825735061131508,0,valid_lose,455.20829349999985,554.9224236,555.5364690000006,31,555.5364817,557.3343574999999,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,557.4799628999999,,,,,,,,,,,,557.3346466000003,557.3349962000002,557.3350077000005,False,62,63,False,exp1.png,exp2.png,trial_right_image,559.0886466000002,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.547155495652792,0,valid_lose,459.3748891999994,559.0890273000005,559.7037293000003,31,559.7037455,561.5003572000005,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,561.6241872999999,,,,,,,,,,,,561.5006266,561.5009534000001,561.5009692000003,False,63,64,False,exp3.png,exp4.png,trial_right_image,563.1044419,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6866044471421591,0,valid_lose,463.3905154999993,563.1046454000007,563.7190762999999,31,563.7191499,565.5166096000003,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,565.6431576000004,,,,,,,,,,,,565.5168889000006,565.5172583000003,565.5172722000007,False,64,65,True,exp2.png,exp1.png,trial_right_image,567.1698267000002,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.6680357507767778,1,valid_win,467.45589199999995,567.1700220000002,567.7848717000006,32,567.7848855000002,569.5829988000005,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,569.7004797999998,,,,,,,,,,,,569.5833202000003,569.5836958,569.5837104000002,False,65,66,False,exp3.png,exp4.png,trial_right_image,572.6689305,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.05005100625263781,1,invalid_win,472.95499800000016,572.6691292000005,573.2841849000006,33,573.2841975000001,575.0819071000005,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,575.2094457000003,,,,,,,,,,,,575.0821522000006,575.0824905,575.0825036000006,False,66,67,False,exp1.png,exp2.png,trial_right_image,576.9351375000006,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.876897194738748,0,valid_lose,477.2211850999993,576.9353140000003,577.5508974000004,33,577.5509114000006,579.3481017000004,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,579.4780472000002,,,,,,,,,,,,579.3483881000002,579.3488354000001,579.3488493000004,False,67,68,True,exp4.png,exp3.png,trial_left_image,582.2178786000004,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7348921886003814,0,valid_lose,482.5039461999995,582.2180816999999,582.8330629000002,33,582.8330765999999,584.6309400999999,,,,,,,,,,,,,,,,,,,,sub_765,2024-12-04_13h48.07.190,Reversal,2023.2.1,60.00229208743871,1,2024-12-04 13h48.19.888603 +0200,
