trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.47558287351150064,1,valid_win,315.02801400001044,29,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.36160584870153545,0,valid_lose,320.7941406000173,29,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.12154165117137561,1,invalid_win,325.1109652000014,30,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.43472268139566717,1,valid_win,329.44362880001427,31,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.8866116068162304,0,valid_lose,334.81125830000383,31,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6127123969991853,0,valid_lose,339.5938002000039,31,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.7761891263142245,0,valid_lose,343.7270637000038,31,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6371992078414773,1,valid_win,347.8600999000191,32,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],416.8791815000004,None,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],419.89438929999596,None,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,1.3517510000092443,"[(56.0, 1.3517510000092443)]",420.3375503999996,None,,56.0,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,1.1998624000116251,"[(61.0, 1.1998624000116251)]",422.9247570000007,None,,,61.0,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,60,61,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.44142700565276694,1,valid_win,360.77660030001425,33,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,61,62,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8770624932941905,1,valid_win,364.727189199999,34,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,62,63,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.3410351884351057,1,valid_win,368.86043440000503,35,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,63,64,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8000797711367984,0,valid_lose,373.32679530000314,35,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,64,65,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.16077165173391605,1,invalid_win,378.40975950000575,36,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,65,66,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6489992081837765,0,valid_lose,381.9957623000082,36,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,66,67,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.5776592339970344,1,valid_win,386.09346580001875,37,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,67,68,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.59973726466834,0,valid_lose,390.59334880000097,37,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,68,69,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.15137325014424519,1,invalid_win,394.59306370001286,38,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,69,70,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.11800754839197791,0,invalid_lose,398.6762418000144,38,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,70,71,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.2760572997252657,1,valid_win,402.39286910000374,39,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,71,72,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.3192070360535334,0,valid_lose,408.4264952999947,39,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,72,73,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.9157194485211179,0,valid_lose,412.9095307000098,39,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,73,74,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6549452184205665,1,valid_win,418.14284060001955,40,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,74,75,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.19495002165913955,1,invalid_win,423.4418140000198,41,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,75,76,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9505074776541679,0,valid_lose,428.475980600022,41,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,76,77,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp1.png,exp2.png,0,4,reversed,incorrect,0.3551120050421994,0,valid_lose,432.7420700000075,41,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,77,78,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.1998195282101055,1,invalid_win,436.65887800001656,42,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,78,79,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp1.png,exp2.png,1,3,reversed,correct,0.4934457152757219,1,valid_win,441.3591693000053,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,79,80,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9261871740767257,0,valid_lose,445.40888730000006,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],514.4294600000139,None,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],517.6705565000011,None,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,1.3354707999969833,"[(56.0, 1.3354707999969833)]",518.1194817000069,None,,56.0,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.1824003999936394,"[(73.0, 1.1824003999936394)]",520.6720163999998,None,,,73.0,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,False,0,81,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.5945136210727081,0,valid_lose,461.1247141000058,43,,,,,,,,,,456.52777489999426,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,1,82,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7103989140562494,0,valid_lose,465.3085667999985,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,2,83,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.04253325347732295,0,invalid_lose,469.40889230000903,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,3,84,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.13466325394112288,0,invalid_lose,473.8751903999946,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,4,85,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.6042253059172268,0,valid_lose,478.3586643000017,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,5,86,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.9878623293397805,0,valid_lose,481.9752926999936,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,6,87,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.9337030561081636,0,valid_lose,486.04215990001103,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,7,88,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.07606116169503863,0,invalid_lose,490.60813840001356,43,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,8,89,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.08363993272396308,1,invalid_win,494.608216099994,44,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,9,90,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8752663566274086,1,valid_win,498.5408413000114,45,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,10,91,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.19545687176762416,0,invalid_lose,502.70764430001145,45,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,11,92,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.6249306679640662,1,valid_win,506.7410799000063,46,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,12,93,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.046767945798656174,0,invalid_lose,511.0740613999951,46,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,13,94,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.1724855871050529,1,invalid_win,515.3242474000144,47,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,14,95,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.7210632982453815,0,valid_lose,519.5744294000033,47,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,15,96,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.5200314517991742,1,valid_win,523.5575442000118,48,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,16,97,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.5768373826249109,1,valid_win,527.5071248000022,49,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,17,98,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.6649108405816416,0,valid_lose,531.6243030000187,49,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,18,99,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.4849842708552067,1,valid_win,535.8408773000119,50,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,19,100,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7148042152679025,0,valid_lose,545.090242300008,50,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,86.0,2.6247847999911755,"[(86.0, 2.6247847999911755)]",614.1190063999966,None,,,,86.0,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,73.0,1.752725600003032,"[(73.0, 1.752725600003032)]",618.0182503999968,None,73.0,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,61.0,1.3004995000083,"[(61.0, 1.3004995000083)]",620.9191364000144,None,,61.0,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,72.0,1.2177164999884553,"[(72.0, 1.2177164999884553)]",623.2520666999917,None,,,72.0,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,False,20,101,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.9459023602568816,1,valid_win,561.1566246000002,51,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,21,102,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.44187084076027283,0,valid_lose,566.3571161,51,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,22,103,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.47366724569090546,1,valid_win,572.2897070000181,52,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,23,104,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7611198619518768,1,valid_win,577.6399800000072,53,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
