trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,total_learning_time,estimation_exp2.png,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,5,86,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8128248897303606,0,valid_lose,517.5054145999993,38,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,6,87,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.02917856203827418,0,invalid_lose,521.5704311,38,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,7,88,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.22537020030292554,1,invalid_win,525.6193783999997,39,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,8,89,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.5961062082402669,0,valid_lose,529.6682430999999,39,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,9,90,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8464138935026788,0,valid_lose,533.682933,39,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,10,91,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.42766362115355183,0,valid_lose,537.8149835999993,39,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,11,92,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.31934466654396776,1,valid_win,541.9302359999992,40,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,12,93,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6866966144861897,1,valid_win,546.1288208999995,41,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,13,94,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5205095447322949,0,valid_lose,550.1941695999994,41,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,14,95,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9361042707175917,0,valid_lose,554.4430626999992,41,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,15,96,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.23068574228157346,1,invalid_win,558.4580219,42,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,16,97,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.14411396522051523,1,invalid_win,562.7738180999995,43,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,17,98,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.4575274451057333,1,valid_win,566.9224234999992,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,18,99,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.20037705377479476,0,invalid_lose,571.0541493999999,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,False,19,100,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6354908144644918,0,valid_lose,574.8057949999993,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,701.6920130999997,100.0,100.0,4.682239200000367,"[(95.0, 3.7828700000000026), (100.0, 4.682239200000367)]",,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,707.9621662999998,,94.0,1.8616971000001286,"[(94.0, 1.8616971000001286)]",,,,94.0,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,711.8762079999997,,100.0,2.4803977999999915,"[(100.0, 2.4803977999999915)]",100.0,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,716.7935315999994,,None,None,[],,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,20,101,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.3008650184410093,0,valid_lose,595.9620919999998,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,21,102,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.1701061958726956,0,invalid_lose,600.8437193,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,22,103,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.2820502898493207,0,valid_lose,604.8590598999999,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,23,104,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.9545677454275662,0,valid_lose,608.8742122999993,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,24,105,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9240654091266598,0,valid_lose,612.9228435999994,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,25,106,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6656352645641073,0,valid_lose,616.9052922999999,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,26,107,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.35297089993141306,0,valid_lose,621.5534484999998,44,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,27,108,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8670169858401431,1,valid_win,625.6357898999995,45,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,28,109,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.12472542470342418,1,invalid_win,629.9007066999993,46,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,29,110,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6436901499463055,0,valid_lose,634.0489004000001,46,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,30,111,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.34990446240480133,1,valid_win,638.7810159999999,47,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,31,112,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5688192035270604,0,valid_lose,642.9801938999999,47,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,32,113,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.1124178264904776,0,invalid_lose,647.0950441999994,47,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,33,114,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.34953471490066745,0,valid_lose,651.143352,47,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,34,115,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.13391681668018474,1,invalid_win,655.1918246999994,48,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,35,116,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5407408762438827,1,valid_win,659.3240820999999,49,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,36,117,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.504279964195265,0,valid_lose,663.372214,49,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,37,118,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.653622271490738,1,valid_win,667.5378133999993,50,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,38,119,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.12864041508209678,1,invalid_win,671.6028618,51,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,False,39,120,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2097788896577516,1,invalid_win,675.7184244999999,52,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,802.6070745999996,100.0,100.0,3.670207500000288,"[(100.0, 3.670207500000288)]",,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,808.0630202000002,,100.0,2.4931729999998424,"[(81.0, 1.65898019999986), (100.0, 2.4931729999998424)]",,,,100.0,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,811.8765647999999,,100.0,3.1782008000000133,"[(100.0, 1.6880609999998342), (100.0, 3.1782008000000133)]",100.0,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,816.526089,,100.0,1.961642899999788,"[(100.0, 1.961642899999788)]",,100.0,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,40,121,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.06984119092936103,1,invalid_win,700.9931553999995,53,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,41,122,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.40305965636496865,0,valid_lose,705.1417291999996,53,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,42,123,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.24186540095256637,1,invalid_win,709.2074595999993,54,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,43,124,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5808991695282649,1,valid_win,713.2558721999994,55,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,44,125,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.7259944117753105,1,valid_win,717.2874965999999,56,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,45,126,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7105276986337433,0,valid_lose,721.4362781,56,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,46,127,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.039636472209360396,0,invalid_lose,725.5516785,56,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,47,128,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9203388854511709,1,valid_win,729.5836204999996,57,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,48,129,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.8135183271138489,1,valid_win,733.6818337999994,58,,,,,,,,,,,,,,,sub_672,2024-04-02_11h23.38.800,Reversal,2023.1.3,60.01017772613849,4,
