trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp4.png,estimation_exp1.png,estimation_exp3.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7047806363669067,1,valid_win,321.11020620000045,32,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.8516035127396367,0,valid_lose,325.5936757000004,32,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6210147872239998,1,valid_win,330.06086110000024,33,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.4947559629378738,0,valid_lose,334.42649050000045,33,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.6667020000004413,"[(60.0, 2.6667020000004413)]",434.18748579999965,None,,,60.0,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],438.0836962999997,None,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.2658056000000215,"[(15.0, 4.2658056000000215)]",442.56814819999954,None,,,,15.0,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],448.1330118000001,None,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,60,61,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.10670602672851592,0,invalid_lose,356.27675539999973,33,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,61,62,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.14944330241552284,0,invalid_lose,360.42611720000014,33,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,62,63,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.23915336448937496,0,invalid_lose,364.69335739999997,33,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,63,64,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.511268443967222,0,valid_lose,368.97602589999997,33,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,64,65,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5033269547398854,1,valid_win,373.1753739999999,34,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,65,66,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.3718108548821025,0,valid_lose,377.45948869999984,34,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,66,67,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9822947737253119,1,valid_win,381.89317059999985,35,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,67,68,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.45307331919422333,1,valid_win,386.0755288000005,36,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,68,69,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4873817454580066,1,valid_win,390.20894069999986,37,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,69,70,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9235254930790497,1,valid_win,394.65900889999966,38,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,70,71,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.594952404602551,1,valid_win,398.89181620000045,39,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,71,72,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.5022346490050305,0,valid_lose,403.2255431999997,39,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,72,73,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.1445424988760068,1,invalid_win,408.4922572999999,40,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,73,74,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.2921855942773399,1,valid_win,412.62556730000006,41,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,74,75,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.9646578827607544,0,valid_lose,417.0250219000004,41,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,75,76,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.7679301623466196,0,valid_lose,421.17521330000045,41,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,76,77,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9605323785934642,1,valid_win,425.72574420000046,42,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,77,78,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp3.png,exp4.png,0,4,reversed,incorrect,0.05451096165967606,1,invalid_win,430.70874930000036,43,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,78,79,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.17166383983347755,1,invalid_win,434.8082314999997,44,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,79,80,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8449778381414597,1,valid_win,439.2078105000005,45,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,2.5886184999999386,"[(47.0, 2.5886184999999386)]",538.9467863999994,None,,,47.0,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],542.6332895999999,None,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2.0031347000003734,"[(30.0, 2.0031347000003734)]",544.8480279,None,,,,30.0,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,4.8681025999994745,"[(45.0, 4.8681025999994745)]",548.3476521999996,None,,45.0,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,False,0,81,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9418958948921663,1,valid_win,461.00751360000004,46,,,,,,,,,,457.07501790000015,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,1,82,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6674949482799839,1,valid_win,465.25771269999996,47,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,2,83,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9094709173798969,1,valid_win,469.3242027000001,48,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,3,84,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6566743458424104,1,valid_win,474.3405914,49,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,4,85,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.89240664867534,0,valid_lose,478.7400769999999,49,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,5,86,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.1885008222136727,0,invalid_lose,483.1239255000005,49,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,6,87,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.5774675322876305,0,valid_lose,487.50745920000054,49,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,7,88,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.8678595473269896,0,valid_lose,491.6244448000002,49,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,8,89,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9318894811895823,1,valid_win,495.6901763999999,50,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,9,90,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.41445547814082007,0,valid_lose,500.0071162999998,50,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,10,91,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.46326221745645824,0,valid_lose,504.14037000000053,50,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,11,92,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.6650053929340833,0,valid_lose,508.2405389999999,50,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,12,93,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.13471733278918008,0,invalid_lose,513.0568790000002,50,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,13,94,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.10262792206786464,1,invalid_win,517.2573260000004,51,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,14,95,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.47195026428553477,1,valid_win,521.8896697000005,52,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,15,96,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.7060341515166372,1,valid_win,526.1400483000002,53,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,16,97,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.7947604398523109,0,valid_lose,530.2566793000001,53,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,17,98,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.37921677743972004,0,valid_lose,534.0731860999999,53,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,18,99,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.6128604671507757,1,valid_win,538.3728667,54,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,19,100,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.28508593201826127,0,valid_lose,542.6559107999997,54,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,47.0,3.571947700000237,"[(47.0, 3.571947700000237)]",642.4102258999997,None,,,47.0,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],647.1462796999999,None,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,61.0,1.4008428999995886,"[(61.0, 1.4008428999995886)]",651.3297657999997,None,,,,61.0,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,50.0,None,[],653.6489307999996,None,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,False,20,101,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.39512259449221565,1,valid_win,560.4402832999999,55,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,21,102,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.5752692827693895,0,valid_lose,564.4894729000002,55,,,,,,,,,,,,,,,,,,sub_490,2024-06-09_12h32.41.021,Reversal,2022.1.2,59.9916011758293,2,
